Id,ORGANIZATION,NAME,GENDER,SPECIALITY,ADDRESS,CITY,STATE,ZIP,LAT,LON,UTILIZATION
c800b111-99ec-31ed-a732-b508e35bcbe1,c6b84baf-1d86-3cc2-8cd7-daf1c1fa3c97,Denice974 Olson653,F,NURSE PRACTITIONER,500 LYNNFIELD ST,LYNN,MA,01904-1424,42.474862,-70.96218499999999,0
90e4b7a0-e266-3b78-b530-b36ee40706b0,c6b84baf-1d86-3cc2-8cd7-daf1c1fa3c97,Concepcion673 Kreiger457,F,NURSE PRACTITIONER,500 LYNNFIELD ST,LYNN,MA,01904-1424,42.474862,-70.96218499999999,0
1618d066-30d1-3007-8310-8f812dff6bb9,c6b84baf-1d86-3cc2-8cd7-daf1c1fa3c97,Jonell764 Bailey598,F,NURSE PRACTITIONER,500 LYNNFIELD ST,LYNN,MA,01904-1424,42.474862,-70.96218499999999,0
57d065df-1973-3182-aaf5-ee23fb57aa75,c6b84baf-1d86-3cc2-8cd7-daf1c1fa3c97,Jada948 Spinka232,F,NURSE PRACTITIONER,500 LYNNFIELD ST,LYNN,MA,01904-1424,42.474862,-70.96218499999999,0
bb335344-4a34-368f-a685-0124e9918631,c6b84baf-1d86-3cc2-8cd7-daf1c1fa3c97,Joaquin141 Olson653,M,CARDIOVASCULAR DISEASE (CARDIOLOGY),500 LYNNFIELD ST,LYNN,MA,01904-1424,42.474862,-70.96218499999999,0
3a9ceae6-909d-3521-ba6f-446dc592336d,c6b84baf-1d86-3cc2-8cd7-daf1c1fa3c97,Alfredo17 Tórrez28,M,CARDIOVASCULAR DISEASE (CARDIOLOGY),500 LYNNFIELD ST,LYNN,MA,01904-1424,42.474862,-70.96218499999999,0
d438c18a-eb29-39a4-b079-5bf372a73710,c6b84baf-1d86-3cc2-8cd7-daf1c1fa3c97,Jonell764 Bailey598,F,CARDIOVASCULAR DISEASE (CARDIOLOGY),500 LYNNFIELD ST,LYNN,MA,01904-1424,42.474862,-70.96218499999999,0
077de472-b824-39cb-9653-c82574cf1942,c6b84baf-1d86-3cc2-8cd7-daf1c1fa3c97,Yong583 Spinka232,M,CARDIOVASCULAR DISEASE (CARDIOLOGY),500 LYNNFIELD ST,LYNN,MA,01904-1424,42.474862,-70.96218499999999,0
3e30d933-9e74-3b8c-ab76-5915b6426137,c6b84baf-1d86-3cc2-8cd7-daf1c1fa3c97,Denice974 Olson653,F,PSYCHIATRY,500 LYNNFIELD ST,LYNN,MA,01904-1424,42.474862,-70.96218499999999,0
36c18af5-876c-3a34-9f31-3f6ddcfe3245,c6b84baf-1d86-3cc2-8cd7-daf1c1fa3c97,Concepcion673 Kreiger457,F,PSYCHIATRY,500 LYNNFIELD ST,LYNN,MA,01904-1424,42.474862,-70.96218499999999,0
082fe0b9-6f67-3b79-a612-1f33f5e3ab07,c6b84baf-1d86-3cc2-8cd7-daf1c1fa3c97,Jonell764 Bailey598,F,PSYCHIATRY,500 LYNNFIELD ST,LYNN,MA,01904-1424,42.474862,-70.96218499999999,0
75d6985c-6be9-3148-8069-a5c0df1152c6,c6b84baf-1d86-3cc2-8cd7-daf1c1fa3c97,Jada948 Spinka232,F,PSYCHIATRY,500 LYNNFIELD ST,LYNN,MA,01904-1424,42.474862,-70.96218499999999,0
7f121f4e-4251-3e3f-ab96-2afe902db6cc,c6b84baf-1d86-3cc2-8cd7-daf1c1fa3c97,Anglea614 Cremin516,F,PSYCHIATRY,500 LYNNFIELD ST,LYNN,MA,01904-1424,42.474862,-70.96218499999999,0
8676e38f-5b8c-36c9-b97b-811d6fbf1187,c6b84baf-1d86-3cc2-8cd7-daf1c1fa3c97,Zola306 Witting912,F,PSYCHIATRY,500 LYNNFIELD ST,LYNN,MA,01904-1424,42.474862,-70.96218499999999,0
7c958e43-4d2f-3570-ac1b-cac96b32916a,c6b84baf-1d86-3cc2-8cd7-daf1c1fa3c97,Cassy835 Larkin917,F,PSYCHIATRY,500 LYNNFIELD ST,LYNN,MA,01904-1424,42.474862,-70.96218499999999,0
53122af4-3025-385a-95bc-a1e1a6b068ac,c6b84baf-1d86-3cc2-8cd7-daf1c1fa3c97,Bethanie176 Hartmann983,F,PSYCHIATRY,500 LYNNFIELD ST,LYNN,MA,01904-1424,42.474862,-70.96218499999999,0
996ced7a-cfe2-35ff-8b0d-cc79087bc4c7,c6b84baf-1d86-3cc2-8cd7-daf1c1fa3c97,Salvatore257 Nolan344,M,PSYCHIATRY,500 LYNNFIELD ST,LYNN,MA,01904-1424,42.474862,-70.96218499999999,0
3fa34921-6a09-3d54-a479-68846a42f942,c6b84baf-1d86-3cc2-8cd7-daf1c1fa3c97,Joaquin141 Olson653,M,HOSPICE/PALLIATIVE CARE,500 LYNNFIELD ST,LYNN,MA,01904-1424,42.474862,-70.96218499999999,0
155c0a21-d47d-3b04-b396-9f51fc3d49a1,c6b84baf-1d86-3cc2-8cd7-daf1c1fa3c97,Concepcion673 Kreiger457,F,HOSPICE/PALLIATIVE CARE,500 LYNNFIELD ST,LYNN,MA,01904-1424,42.474862,-70.96218499999999,0
547ca2a3-362f-3dbf-bef3-b762d477ccd1,c6b84baf-1d86-3cc2-8cd7-daf1c1fa3c97,Denice974 Olson653,F,INTERVENTIONAL RADIOLOGY,500 LYNNFIELD ST,LYNN,MA,01904-1424,42.474862,-70.96218499999999,0
33661907-fdb0-3c00-b466-8ac39d7b1ea7,c6b84baf-1d86-3cc2-8cd7-daf1c1fa3c97,Joaquin141 Olson653,M,CRITICAL CARE (INTENSIVISTS),500 LYNNFIELD ST,LYNN,MA,01904-1424,42.474862,-70.96218499999999,0
783623f6-de51-37ea-bba4-12a6bcf19478,c6b84baf-1d86-3cc2-8cd7-daf1c1fa3c97,Randal152 Kreiger457,M,CRITICAL CARE (INTENSIVISTS),500 LYNNFIELD ST,LYNN,MA,01904-1424,42.474862,-70.96218499999999,0
10459984-5862-3b6a-9a36-f95cbd3f189c,c6b84baf-1d86-3cc2-8cd7-daf1c1fa3c97,Jonell764 Bailey598,F,CRITICAL CARE (INTENSIVISTS),500 LYNNFIELD ST,LYNN,MA,01904-1424,42.474862,-70.96218499999999,0
7cacef8c-046e-3505-a383-90fe6781fb41,c6b84baf-1d86-3cc2-8cd7-daf1c1fa3c97,Carlota980 Vela532,F,PATHOLOGY,500 LYNNFIELD ST,LYNN,MA,01904-1424,42.474862,-70.96218499999999,0
1998f11c-6495-3694-9427-c9710fc2c1c9,c6b84baf-1d86-3cc2-8cd7-daf1c1fa3c97,Randal152 Kreiger457,M,PATHOLOGY,500 LYNNFIELD ST,LYNN,MA,01904-1424,42.474862,-70.96218499999999,0
605bcc5f-dac7-3fe8-8aec-f3fc732d93f1,c6b84baf-1d86-3cc2-8cd7-daf1c1fa3c97,Olin642 Bailey598,M,PATHOLOGY,500 LYNNFIELD ST,LYNN,MA,01904-1424,42.474862,-70.96218499999999,0
e439b15b-fd4d-3588-a190-dd715902e055,c6b84baf-1d86-3cc2-8cd7-daf1c1fa3c97,Yong583 Spinka232,M,PATHOLOGY,500 LYNNFIELD ST,LYNN,MA,01904-1424,42.474862,-70.96218499999999,0
2dbdc9bb-005c-38ce-a1be-b148dd83e8f3,c6b84baf-1d86-3cc2-8cd7-daf1c1fa3c97,Keith571 Cremin516,M,PATHOLOGY,500 LYNNFIELD ST,LYNN,MA,01904-1424,42.474862,-70.96218499999999,0
8477f104-df0e-3940-ab5f-6417b27020e9,c6b84baf-1d86-3cc2-8cd7-daf1c1fa3c97,Roberto515 Witting912,M,PATHOLOGY,500 LYNNFIELD ST,LYNN,MA,01904-1424,42.474862,-70.96218499999999,0
4ecd72e6-9f1e-306b-9c2f-8144d18e00f7,c6b84baf-1d86-3cc2-8cd7-daf1c1fa3c97,Alejandra902 Parra592,F,PATHOLOGY,500 LYNNFIELD ST,LYNN,MA,01904-1424,42.474862,-70.96218499999999,0
091e05cd-e880-3040-bb87-bc87f0ebec58,c6b84baf-1d86-3cc2-8cd7-daf1c1fa3c97,Joaquin141 Olson653,M,RHEUMATOLOGY,500 LYNNFIELD ST,LYNN,MA,01904-1424,42.474862,-70.96218499999999,0
50ab15ad-4749-35ad-898b-a240631eaf8d,c6b84baf-1d86-3cc2-8cd7-daf1c1fa3c97,Randal152 Kreiger457,M,RHEUMATOLOGY,500 LYNNFIELD ST,LYNN,MA,01904-1424,42.474862,-70.96218499999999,0
36df08f1-fb42-362e-9988-31b54ee94521,c6b84baf-1d86-3cc2-8cd7-daf1c1fa3c97,Denice974 Olson653,F,FAMILY PRACTICE,500 LYNNFIELD ST,LYNN,MA,01904-1424,42.474862,-70.96218499999999,0
4978db3e-2d2c-31ec-b4f6-81a608169bc3,c6b84baf-1d86-3cc2-8cd7-daf1c1fa3c97,Joaquin141 Olson653,M,GASTROENTEROLOGY,500 LYNNFIELD ST,LYNN,MA,01904-1424,42.474862,-70.96218499999999,0
da24ecc8-86f0-3c60-81b2-e4ebe528dc03,c6b84baf-1d86-3cc2-8cd7-daf1c1fa3c97,Concepcion673 Kreiger457,F,GASTROENTEROLOGY,500 LYNNFIELD ST,LYNN,MA,01904-1424,42.474862,-70.96218499999999,0
5cca55f5-9cd5-31be-b6a3-8af8b717cacc,c6b84baf-1d86-3cc2-8cd7-daf1c1fa3c97,Jonell764 Bailey598,F,GASTROENTEROLOGY,500 LYNNFIELD ST,LYNN,MA,01904-1424,42.474862,-70.96218499999999,0
7a18615c-6ceb-3908-b9b6-073753b83d3d,c6b84baf-1d86-3cc2-8cd7-daf1c1fa3c97,Yong583 Spinka232,M,GASTROENTEROLOGY,500 LYNNFIELD ST,LYNN,MA,01904-1424,42.474862,-70.96218499999999,0
cb538874-9672-363a-82a5-0809d3a17350,c6b84baf-1d86-3cc2-8cd7-daf1c1fa3c97,Anglea614 Cremin516,F,GASTROENTEROLOGY,500 LYNNFIELD ST,LYNN,MA,01904-1424,42.474862,-70.96218499999999,0
674414e7-8596-3c03-8b4f-c923f2c78587,c6b84baf-1d86-3cc2-8cd7-daf1c1fa3c97,Zola306 Witting912,F,GASTROENTEROLOGY,500 LYNNFIELD ST,LYNN,MA,01904-1424,42.474862,-70.96218499999999,0
07c74d37-8fb7-3bc3-a0d2-c982912b47e1,c6b84baf-1d86-3cc2-8cd7-daf1c1fa3c97,Alvin56 Larkin917,M,GASTROENTEROLOGY,500 LYNNFIELD ST,LYNN,MA,01904-1424,42.474862,-70.96218499999999,0
85d7247e-9299-3a37-9c5d-41b12efe47b2,c6b84baf-1d86-3cc2-8cd7-daf1c1fa3c97,Edward499 Hartmann983,M,GASTROENTEROLOGY,500 LYNNFIELD ST,LYNN,MA,01904-1424,42.474862,-70.96218499999999,0
f13b4ee7-dd53-3634-8512-9a6c6732594b,c6b84baf-1d86-3cc2-8cd7-daf1c1fa3c97,Ozella681 Nolan344,F,GASTROENTEROLOGY,500 LYNNFIELD ST,LYNN,MA,01904-1424,42.474862,-70.96218499999999,0
daeba3bf-c5a8-3ad5-9eaf-ea2e9db1626e,c6b84baf-1d86-3cc2-8cd7-daf1c1fa3c97,Brant303 Koepp521,M,GASTROENTEROLOGY,500 LYNNFIELD ST,LYNN,MA,01904-1424,42.474862,-70.96218499999999,0
2fec42fc-e350-382b-9738-91ce6a2092bf,c6b84baf-1d86-3cc2-8cd7-daf1c1fa3c97,Denice974 Olson653,F,GERIATRIC PSYCHIATRY,500 LYNNFIELD ST,LYNN,MA,01904-1424,42.474862,-70.96218499999999,0
8bb6f22f-ea2a-3858-a45e-98f4ed104817,c6b84baf-1d86-3cc2-8cd7-daf1c1fa3c97,Carlota980 Vela532,F,HOSPITALIST,500 LYNNFIELD ST,LYNN,MA,01904-1424,42.474862,-70.96218499999999,0
00e6992f-7f3e-35ba-996c-e97102c2b7eb,c6b84baf-1d86-3cc2-8cd7-daf1c1fa3c97,Concepcion673 Kreiger457,F,HOSPITALIST,500 LYNNFIELD ST,LYNN,MA,01904-1424,42.474862,-70.96218499999999,0
34425b41-39e3-3f90-9a5f-18415ec6e134,c6b84baf-1d86-3cc2-8cd7-daf1c1fa3c97,Olin642 Bailey598,M,HOSPITALIST,500 LYNNFIELD ST,LYNN,MA,01904-1424,42.474862,-70.96218499999999,0
8a6e3908-e926-3e14-8fd6-990e8587e384,c6b84baf-1d86-3cc2-8cd7-daf1c1fa3c97,Yong583 Spinka232,M,HOSPITALIST,500 LYNNFIELD ST,LYNN,MA,01904-1424,42.474862,-70.96218499999999,0
1e91bab4-fdad-388d-b5a3-9b46611f9750,c6b84baf-1d86-3cc2-8cd7-daf1c1fa3c97,Anglea614 Cremin516,F,HOSPITALIST,500 LYNNFIELD ST,LYNN,MA,01904-1424,42.474862,-70.96218499999999,0
b3a09e7e-5ab3-34cf-aede-ddff82e7b4b1,c6b84baf-1d86-3cc2-8cd7-daf1c1fa3c97,Roberto515 Witting912,M,HOSPITALIST,500 LYNNFIELD ST,LYNN,MA,01904-1424,42.474862,-70.96218499999999,0
fe8eaada-aa9e-371d-bace-a6cf80320499,c6b84baf-1d86-3cc2-8cd7-daf1c1fa3c97,Alvin56 Larkin917,M,HOSPITALIST,500 LYNNFIELD ST,LYNN,MA,01904-1424,42.474862,-70.96218499999999,0
277149aa-a743-3ce8-aff7-cb7e4da55de0,c6b84baf-1d86-3cc2-8cd7-daf1c1fa3c97,Bethanie176 Hartmann983,F,HOSPITALIST,500 LYNNFIELD ST,LYNN,MA,01904-1424,42.474862,-70.96218499999999,0
ef80ff40-4229-33a2-a156-b2b8e3f71fe4,c6b84baf-1d86-3cc2-8cd7-daf1c1fa3c97,Salvatore257 Nolan344,M,HOSPITALIST,500 LYNNFIELD ST,LYNN,MA,01904-1424,42.474862,-70.96218499999999,0
ef489100-25ed-30b2-bafa-7256de17a97d,c6b84baf-1d86-3cc2-8cd7-daf1c1fa3c97,Brant303 Koepp521,M,HOSPITALIST,500 LYNNFIELD ST,LYNN,MA,01904-1424,42.474862,-70.96218499999999,0
5f51e689-f4c2-3e37-b3a3-7625b2d4351a,c6b84baf-1d86-3cc2-8cd7-daf1c1fa3c97,Alla648 Lowe577,F,HOSPITALIST,500 LYNNFIELD ST,LYNN,MA,01904-1424,42.474862,-70.96218499999999,0
d77b914e-af03-355a-bb8d-1e2f25b406f1,c6b84baf-1d86-3cc2-8cd7-daf1c1fa3c97,Raul814 Hilll811,M,HOSPITALIST,500 LYNNFIELD ST,LYNN,MA,01904-1424,42.474862,-70.96218499999999,0
20b8b494-79b8-3e2c-a10f-682e73abc0e6,c6b84baf-1d86-3cc2-8cd7-daf1c1fa3c97,Eusebio566 Pagac496,M,HOSPITALIST,500 LYNNFIELD ST,LYNN,MA,01904-1424,42.474862,-70.96218499999999,0
3620834c-0a2b-334a-bbb4-71ae55a9c664,c6b84baf-1d86-3cc2-8cd7-daf1c1fa3c97,Lenny728 Rau926,M,HOSPITALIST,500 LYNNFIELD ST,LYNN,MA,01904-1424,42.474862,-70.96218499999999,0
2e644d5b-92d0-3951-a9f8-9df15c86b38a,c6b84baf-1d86-3cc2-8cd7-daf1c1fa3c97,Sharlene906 Baumbach677,F,HOSPITALIST,500 LYNNFIELD ST,LYNN,MA,01904-1424,42.474862,-70.96218499999999,0
4d905ce6-b920-339b-bb32-9adea87dce00,c6b84baf-1d86-3cc2-8cd7-daf1c1fa3c97,Roderick835 Stokes453,M,HOSPITALIST,500 LYNNFIELD ST,LYNN,MA,01904-1424,42.474862,-70.96218499999999,0
d7a2d936-fdd1-3a84-9137-c03bb7f51960,c6b84baf-1d86-3cc2-8cd7-daf1c1fa3c97,Denice974 Olson653,F,DIAGNOSTIC RADIOLOGY,500 LYNNFIELD ST,LYNN,MA,01904-1424,42.474862,-70.96218499999999,0
659e17bf-78d7-3dbc-88f4-2a452fd0b9c5,c6b84baf-1d86-3cc2-8cd7-daf1c1fa3c97,Concepcion673 Kreiger457,F,DIAGNOSTIC RADIOLOGY,500 LYNNFIELD ST,LYNN,MA,01904-1424,42.474862,-70.96218499999999,0
69f3cc8f-439e-37b3-bc2d-24a295e17b63,c6b84baf-1d86-3cc2-8cd7-daf1c1fa3c97,Jonell764 Bailey598,F,DIAGNOSTIC RADIOLOGY,500 LYNNFIELD ST,LYNN,MA,01904-1424,42.474862,-70.96218499999999,0
ddb53212-ac13-3f9a-a00c-6878e7d38242,c6b84baf-1d86-3cc2-8cd7-daf1c1fa3c97,Yong583 Spinka232,M,DIAGNOSTIC RADIOLOGY,500 LYNNFIELD ST,LYNN,MA,01904-1424,42.474862,-70.96218499999999,0
70b3cc2c-4253-38f3-9580-ef23a8f8c9ff,c6b84baf-1d86-3cc2-8cd7-daf1c1fa3c97,Keith571 Cremin516,M,DIAGNOSTIC RADIOLOGY,500 LYNNFIELD ST,LYNN,MA,01904-1424,42.474862,-70.96218499999999,0
536dc7b3-3a4b-365c-b150-bc040773ba65,c6b84baf-1d86-3cc2-8cd7-daf1c1fa3c97,Zola306 Witting912,F,DIAGNOSTIC RADIOLOGY,500 LYNNFIELD ST,LYNN,MA,01904-1424,42.474862,-70.96218499999999,0
812743be-1a46-39d7-94ad-2dfb2158c8c3,c6b84baf-1d86-3cc2-8cd7-daf1c1fa3c97,Alvin56 Larkin917,M,DIAGNOSTIC RADIOLOGY,500 LYNNFIELD ST,LYNN,MA,01904-1424,42.474862,-70.96218499999999,0
12dc13a8-e8c4-3352-a2e9-cb6c28ee1bbe,c6b84baf-1d86-3cc2-8cd7-daf1c1fa3c97,Bethanie176 Hartmann983,F,DIAGNOSTIC RADIOLOGY,500 LYNNFIELD ST,LYNN,MA,01904-1424,42.474862,-70.96218499999999,0
63d7aa6b-2055-3ab7-8a5f-01bf1f0a38fe,c6b84baf-1d86-3cc2-8cd7-daf1c1fa3c97,Ozella681 Nolan344,F,DIAGNOSTIC RADIOLOGY,500 LYNNFIELD ST,LYNN,MA,01904-1424,42.474862,-70.96218499999999,0
d7eb86fd-8d9d-38a8-96b0-c44d617788ad,c6b84baf-1d86-3cc2-8cd7-daf1c1fa3c97,Mitzie610 Koepp521,F,DIAGNOSTIC RADIOLOGY,500 LYNNFIELD ST,LYNN,MA,01904-1424,42.474862,-70.96218499999999,0
16592120-15cb-36b2-a88c-4488f561fb74,c6b84baf-1d86-3cc2-8cd7-daf1c1fa3c97,John539 Lowe577,M,DIAGNOSTIC RADIOLOGY,500 LYNNFIELD ST,LYNN,MA,01904-1424,42.474862,-70.96218499999999,0
4db4457b-e1f3-3c05-b3dd-22c09134b34f,c6b84baf-1d86-3cc2-8cd7-daf1c1fa3c97,William805 Hilll811,F,DIAGNOSTIC RADIOLOGY,500 LYNNFIELD ST,LYNN,MA,01904-1424,42.474862,-70.96218499999999,0
827f7c95-5456-3696-b82d-ec8b6c33e33d,c6b84baf-1d86-3cc2-8cd7-daf1c1fa3c97,Margherita470 Pagac496,F,DIAGNOSTIC RADIOLOGY,500 LYNNFIELD ST,LYNN,MA,01904-1424,42.474862,-70.96218499999999,0
c647f070-ccd1-30c1-a5f3-3feed04038dd,c6b84baf-1d86-3cc2-8cd7-daf1c1fa3c97,Loria303 Rau926,F,DIAGNOSTIC RADIOLOGY,500 LYNNFIELD ST,LYNN,MA,01904-1424,42.474862,-70.96218499999999,0
fe699e9c-11c7-3a96-976a-e3fc467c57f9,c6b84baf-1d86-3cc2-8cd7-daf1c1fa3c97,Joaquin141 Olson653,M,NEPHROLOGY,500 LYNNFIELD ST,LYNN,MA,01904-1424,42.474862,-70.96218499999999,0
a158ccf6-7891-3dd3-8a66-131bef105f37,c6b84baf-1d86-3cc2-8cd7-daf1c1fa3c97,Concepcion673 Kreiger457,F,NEPHROLOGY,500 LYNNFIELD ST,LYNN,MA,01904-1424,42.474862,-70.96218499999999,0
2efe55f4-d50b-3179-9257-03dd13afe1b1,c6b84baf-1d86-3cc2-8cd7-daf1c1fa3c97,Denice974 Olson653,F,CARDIAC ELECTROPHYSIOLOGY,500 LYNNFIELD ST,LYNN,MA,01904-1424,42.474862,-70.96218499999999,0
15102481-1a6c-3260-b619-aa7a1431c058,c6b84baf-1d86-3cc2-8cd7-daf1c1fa3c97,Denice974 Olson653,F,GENERAL PRACTICE,500 LYNNFIELD ST,LYNN,MA,01904-1424,42.474862,-70.96218499999999,38
dd46ba3f-a514-3023-bda3-728e1f3b1405,c6b84baf-1d86-3cc2-8cd7-daf1c1fa3c97,Denice974 Olson653,F,ENDOCRINOLOGY,500 LYNNFIELD ST,LYNN,MA,01904-1424,42.474862,-70.96218499999999,0
bafb3b11-e56f-3bc5-9a73-f2b8942c0be7,c6b84baf-1d86-3cc2-8cd7-daf1c1fa3c97,Concepcion673 Kreiger457,F,ENDOCRINOLOGY,500 LYNNFIELD ST,LYNN,MA,01904-1424,42.474862,-70.96218499999999,0
feebde2f-8b6d-324f-9b1b-3568415a660b,c6b84baf-1d86-3cc2-8cd7-daf1c1fa3c97,Jonell764 Bailey598,F,ENDOCRINOLOGY,500 LYNNFIELD ST,LYNN,MA,01904-1424,42.474862,-70.96218499999999,0
c3bbcdaf-650b-35fa-bd81-e8dc94b50b83,c6b84baf-1d86-3cc2-8cd7-daf1c1fa3c97,Jada948 Spinka232,F,ENDOCRINOLOGY,500 LYNNFIELD ST,LYNN,MA,01904-1424,42.474862,-70.96218499999999,0
3fc543c6-4a92-3e73-bc14-5b5efeb155a7,c6b84baf-1d86-3cc2-8cd7-daf1c1fa3c97,Keith571 Cremin516,M,ENDOCRINOLOGY,500 LYNNFIELD ST,LYNN,MA,01904-1424,42.474862,-70.96218499999999,0
d6898642-cafe-3d73-8b59-1d8b6971f647,c6b84baf-1d86-3cc2-8cd7-daf1c1fa3c97,Roberto515 Witting912,M,ENDOCRINOLOGY,500 LYNNFIELD ST,LYNN,MA,01904-1424,42.474862,-70.96218499999999,0
9d4bf011-ce18-39f8-a15e-dd528a79ab4d,c6b84baf-1d86-3cc2-8cd7-daf1c1fa3c97,Denice974 Olson653,F,INTERNAL MEDICINE,500 LYNNFIELD ST,LYNN,MA,01904-1424,42.474862,-70.96218499999999,0
35ec7d8e-8280-360c-850f-3e5d878c8b56,c6b84baf-1d86-3cc2-8cd7-daf1c1fa3c97,Randal152 Kreiger457,M,INTERNAL MEDICINE,500 LYNNFIELD ST,LYNN,MA,01904-1424,42.474862,-70.96218499999999,0
1f0db7d2-063f-3649-a551-240c380b24b0,c6b84baf-1d86-3cc2-8cd7-daf1c1fa3c97,Jonell764 Bailey598,F,INTERNAL MEDICINE,500 LYNNFIELD ST,LYNN,MA,01904-1424,42.474862,-70.96218499999999,0
1530bb80-33ca-391a-88e2-0b1b95686fd8,c6b84baf-1d86-3cc2-8cd7-daf1c1fa3c97,Yong583 Spinka232,M,INTERNAL MEDICINE,500 LYNNFIELD ST,LYNN,MA,01904-1424,42.474862,-70.96218499999999,0
03ff6fad-a36f-3936-9f58-5090fed32f3b,c6b84baf-1d86-3cc2-8cd7-daf1c1fa3c97,Denice974 Olson653,F,INFECTIOUS DISEASE,500 LYNNFIELD ST,LYNN,MA,01904-1424,42.474862,-70.96218499999999,0
10481d0d-c755-3bbe-acb3-646a979e14df,c6b84baf-1d86-3cc2-8cd7-daf1c1fa3c97,Randal152 Kreiger457,M,INFECTIOUS DISEASE,500 LYNNFIELD ST,LYNN,MA,01904-1424,42.474862,-70.96218499999999,0
1cce9911-224e-3aae-9b84-fcb1b325a3e3,c6b84baf-1d86-3cc2-8cd7-daf1c1fa3c97,Olin642 Bailey598,M,INFECTIOUS DISEASE,500 LYNNFIELD ST,LYNN,MA,01904-1424,42.474862,-70.96218499999999,0
ecd97dc7-ce9e-3de9-a67f-6a6379b9cb7f,fedeff02-fcd0-3c21-a73e-d0d11a998ba4,Jin479 Runolfsdottir785,F,CLINICAL PSYCHOLOGIST,PO BOX,HAMILTON,MA,01936-0296,42.626222999999996,-70.85723,0
8f599cfb-adc2-3031-a7f8-4bd1d7d37d86,fedeff02-fcd0-3c21-a73e-d0d11a998ba4,Bobby524 McCullough561,M,CLINICAL PSYCHOLOGIST,PO BOX,HAMILTON,MA,01936-0296,42.626222999999996,-70.85723,0
5802e8cc-4145-3783-8653-0833875d0595,fedeff02-fcd0-3c21-a73e-d0d11a998ba4,Jin479 Runolfsdottir785,F,GENERAL PRACTICE,PO BOX,HAMILTON,MA,01936-0296,42.626222999999996,-70.85723,11
e8a8209e-0106-3d44-aa56-d288fff0d84b,9303dfd6-3283-3d64-aefc-3008e95ac008,Wan724 Schmeler639,F,CLINICAL PSYCHOLOGIST,66 SUMMIT RD,MEDFORD,MA,02155-3011,42.423844,-71.10923100000001,0
e6ccecc7-d012-32c0-afda-721dee6eb2c7,9303dfd6-3283-3d64-aefc-3008e95ac008,Wan724 Schmeler639,F,GENERAL PRACTICE,66 SUMMIT RD,MEDFORD,MA,02155-3011,42.423844,-71.10923100000001,36
79818e5b-194b-3597-b792-428e2cef7130,07f10d33-c05b-35fa-94e8-178161ec811b,Hannah56 Bruen238,F,GENERAL PRACTICE,22 MILL ST,ARLINGTON,MA,02476-4744,42.418721999999995,-71.163912,68
aca2b827-4b5d-3f73-9bb6-59e247939af0,3fc0df86-10e3-3e02-9014-c8123ec39886,Williams176 Bins636,M,GENERAL PRACTICE,2016 OCEAN ST,MARSHFIELD,MA,02050-3100,42.115139,-70.71033100000001,73
4d789eba-ed6c-378f-ac89-58347fb48994,90716f94-3f11-38ad-8301-770c41ffea8d,Bronwyn77 Labadie908,F,PSYCHIATRY,316 GREAT BARRINGTON RD,HOUSATONIC,MA,01236-9729,42.246125,-73.361858,0
b66e4d77-7842-3767-9690-9e5d6d84ba57,90716f94-3f11-38ad-8301-770c41ffea8d,Bronwyn77 Labadie908,F,GENERAL PRACTICE,316 GREAT BARRINGTON RD,HOUSATONIC,MA,01236-9729,42.246125,-73.361858,89
d6ab37d7-79e1-34dc-af34-9d2cabd05fca,5a16b048-09b6-3d69-ae61-4715bec676c9,Perry780 Daniel959,M,GENERAL PRACTICE,340 WOOD RD,BRAINTREE,MA,02184-2401,42.205416,-71.00216800000003,20
388845f7-a5fa-37c2-8598-f53bed492274,291ca56e-0a00-35e5-83d4-018beb1bf3b6,Curt84 Raynor401,M,GENERAL PRACTICE,1180 BEACON ST,BROOKLINE,MA,02446-3806,42.323853,-71.142003,31
761ba23a-8a7b-31fe-9f39-d767a3c8168c,d0b952d1-da96-3f4a-b552-96890b6a2dc8,Delmer311 Hettinger594,M,PODIATRY,54 UNION ST,WEYMOUTH,MA,02190-2306,42.206676,-70.94584499999998,0
839efa56-ccda-39db-915c-acadb7c6aae2,d0b952d1-da96-3f4a-b552-96890b6a2dc8,Elyse324 Hettinger594,F,GENERAL PRACTICE,54 UNION ST,WEYMOUTH,MA,02190-2306,42.206676,-70.94584499999998,42
cc51a94b-13db-3bee-8212-5849fa36e71a,2d2c6145-767c-3b49-8dcc-fa3298d1cd67,Cassidy160 Marvin195,F,NURSE PRACTITIONER,3 VILLAGE SQ,CHELMSFORD,MA,01824-2712,42.597055,-71.3697,0
0357d868-9fdd-3b98-b9f3-4bc2ee7b4b1c,2d2c6145-767c-3b49-8dcc-fa3298d1cd67,Cassidy160 Marvin195,F,PHYSICIAN ASSISTANT,3 VILLAGE SQ,CHELMSFORD,MA,01824-2712,42.597055,-71.3697,0
d3609465-d9f6-3e10-a821-800b4f0904b8,2d2c6145-767c-3b49-8dcc-fa3298d1cd67,Cassidy160 Marvin195,F,GENERAL PRACTICE,3 VILLAGE SQ,CHELMSFORD,MA,01824-2712,42.597055,-71.3697,21
9473e566-b9eb-3634-b35f-6cf7c03b6675,2d2c6145-767c-3b49-8dcc-fa3298d1cd67,Cassidy160 Marvin195,F,DERMATOLOGY,3 VILLAGE SQ,CHELMSFORD,MA,01824-2712,42.597055,-71.3697,0
