Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE
3e8e626f-f721-82b5-a1c4-4235b0d28302,2001-05-06,,999-40-4043,S99996205,X41426967X,Ms.,Darcy899,Halvorson124,,,,white,hispanic,F,Shrewsbury  Massachusetts  US,109 Nader Village,East Longmeadow,Massachusetts,Hampden County,,42.07444866531196,-72.49177651863063,440527.22,3424.72
e326e276-8549-aef8-d064-1886a571b109,1978-03-28,,999-26-9219,S99966369,X32516085X,Mrs.,Odette203,Kilback373,,Oberbrunner298,M,white,nonhispanic,F,Cambridge  Massachusetts  US,299 Marquardt Extension,Worcester,Massachusetts,Worcester County,01607,42.27344042621981,-71.86223323874147,142633.69,12005.659999999998
9c8ff3a3-89d2-7a07-4705-9fa3a69301b3,1950-09-02,,999-36-5772,S99951887,X47829581X,Ms.,Edelmira985,Lang846,,,S,white,nonhispanic,F,Templeton  Massachusetts  US,754 Brown Center Unit 48,Everett,Massachusetts,Middlesex County,,42.36931211127398,-71.05615127816546,1507419.7,10798.47
39ea50ca-01d2-1f38-906f-7b3695a3e3c5,1982-04-11,,999-88-6545,S99971558,X32217082X,Mr.,Young120,Stokes453,,,M,white,nonhispanic,M,Newton  Massachusetts  US,1088 Bednar Port Unit 83,Northborough,Massachusetts,Worcester County,01532,42.33571941816018,-71.65935624508843,1025375.1900000001,4323.61
84309547-cb52-6c46-fa92-decf67b96c72,2008-10-09,,999-68-4403,,,,Pierre431,Dare640,,,,asian,nonhispanic,M,Brockton  Massachusetts  US,151 Durgan Walk Apt 97,Shrewsbury,Massachusetts,Worcester County,,42.27812925299425,-71.75848730454278,303197.09,2918.0899999999997
dc9b27db-8570-73d5-eeaf-9e563d2ac0dd,1998-11-23,,999-45-6568,S99993069,X5794801X,Ms.,Shakira391,Hansen121,,,,black,nonhispanic,F,Marblehead  Massachusetts  US,191 Jaskolski Ramp,Springfield,Massachusetts,Hampden County,01104,42.167710753643235,-72.58609818580308,58039.899999999994,3021.37
95bb0833-636d-7616-11b8-483c6212f852,1971-08-11,,999-73-7769,S99998555,X24234446X,Mrs.,Aletha771,Dooley940,,Gleason633,M,white,nonhispanic,F,West Springfield  Massachusetts  US,122 Mosciski Extension,Salem,Massachusetts,Essex County,01907,42.53043165273622,-70.90233065029706,1117913.14,7187.5999999999985
e4a6155f-ff7a-9d6f-f1e8-a8b5ac86ffeb,1971-07-07,,999-43-5945,S99947618,X43730539X,Mr.,Jasper743,Dietrich576,,,M,black,nonhispanic,M,Watertown  Massachusetts  US,751 Schiller Rapid,Worcester,Massachusetts,Worcester County,01610,42.31030491302999,-71.82093991445424,156606.03,3905.6
b6cd94ba-5010-c73b-063b-b977ad435f20,1974-08-01,,999-77-5413,S99978236,X14518650X,Mrs.,Kyra237,Lebsack687,,Moore224,M,white,nonhispanic,F,Chelsea  Massachusetts  US,358 Baumbach Village Suite 10,Waltham,Massachusetts,Middlesex County,02451,42.34894866006074,-71.16092976185983,1120199.48,5781.699999999999
a1eba04d-097a-9797-fdea-c9ef5efc7f2c,1962-09-26,1993-01-27,999-71-6465,S99982252,X26281475X,Mrs.,Delcie812,Quitzon246,,Rice937,M,asian,nonhispanic,F,Marshfield  Massachusetts  US,663 Heathcote Burg Unit 70,Revere,Massachusetts,Suffolk County,,42.40011855237725,-70.99705273221224,632288.14,4288.749999999999
9df11704-1f60-edc6-6f96-2c39e7c62918,1981-10-24,1987-03-19,999-84-6860,,,,Hui924,Stehr398,,,,white,nonhispanic,F,North Lakeville  Massachusetts  US,300 Lehner Underpass Apt 84,Everett,Massachusetts,Middlesex County,,42.39009248531918,-71.05526927924765,30542.1,509.13999999999993
e2d8b3a6-24b3-00b4-9bf8-7255cb9c2f31,1972-03-17,,999-44-8798,S99996022,X7725217X,Mrs.,Yolanda648,Huels583,,Lakin515,M,white,nonhispanic,F,Pittsfield  Massachusetts  US,531 Yundt Wynd,Worcester,Massachusetts,Worcester County,01606,42.19244669252108,-71.78012238308692,483048.20999999996,2192.3199999999997
a42e6e3f-0b8d-4e3d-c43a-36a9c4581d3b,1989-03-11,,999-63-2644,S99992991,X47250964X,Mr.,Francisco472,Gibson10,,,M,white,nonhispanic,M,Somerville  Massachusetts  US,322 Crist Glen,Weymouth,Massachusetts,Norfolk County,,42.25850632470899,-70.94373517343443,688600.91,3473.8799999999997
dbbd8c50-865f-8cb4-e526-a85dbac316b6,1962-09-26,1993-09-27,999-61-4841,S99965461,X75960892X,Mrs.,Arnetta705,Wintheiser220,,Grady603,M,asian,nonhispanic,F,Worcester  Massachusetts  US,653 O'Kon Viaduct Unit 0,Revere,Massachusetts,Suffolk County,,42.440271631208454,-70.9500479447561,698548.66,5421.829999999999
a2a44a66-c411-b53b-1041-035e85d9ef66,1968-05-18,,999-27-8956,S99977893,X9275100X,Mrs.,Otha286,Fisher429,,Torphy630,M,white,nonhispanic,F,New Bedford  Massachusetts  US,741 Crist Well,Revere,Massachusetts,Suffolk County,,42.41587650743478,-70.99534690418194,174172.55,15641.409999999998
d4a9cf30-6631-3524-ae4f-6790372dafb2,1943-09-17,,999-42-1159,S99921227,X30673727X,Mrs.,Verda448,Kassulke119,,Powlowski563,M,white,nonhispanic,F,Ayer  Massachusetts  US,214 Abbott Orchard,Cambridge,Massachusetts,Middlesex County,02138,42.42007595667509,-71.15911526520124,1431563.41,11182.009999999998
da790bc0-3350-11f6-a543-f2185ac86f79,1968-09-22,,999-82-6219,S99991717,X28371863X,Mr.,Reyes140,Sporer811,,,M,white,nonhispanic,M,Milton  Massachusetts  US,898 Vandervort Lock Apt 39,Lowell,Massachusetts,Middlesex County,01852,42.61600640501958,-71.3014961429208,1239228.64,5451.799999999999
7f4cc32b-5091-4262-764c-66f2165b30fb,2009-11-19,,999-47-2617,,,,Wally311,Rodriguez71,,,,white,nonhispanic,M,West Bridgewater  Massachusetts  US,1046 Smith Rest Suite 79,Chelmsford,Massachusetts,Middlesex County,,42.58034193962985,-71.40295114163459,325846.83,2782.3199999999997
c9e111dc-d968-7893-3029-b22af42cc764,1974-07-04,,999-46-6653,S99930695,X11831164X,Mr.,Cleveland582,Dickinson688,,,M,white,nonhispanic,M,Hull  Massachusetts  US,837 Thompson Brook Unit 58,Quincy,Massachusetts,Norfolk County,02186,42.20025523229306,-71.03957854066634,1104216.71,3205.39
106b99cc-3e5f-790d-90cb-87edaa8c3854,1981-10-24,,999-90-9402,S99997322,X1779859X,Mrs.,Tiesha180,Kuvalis369,,Hoeger474,M,white,nonhispanic,F,Leominster  Massachusetts  US,587 Watsica Village,Everett,Massachusetts,Middlesex County,02148,42.408975497931344,-71.05177337191758,300642.22000000003,8339.549999999997
92b47f6e-d4b0-47bd-bf6a-b944d4de48e6,1983-04-28,,999-77-5044,S99939430,X13331038X,Mr.,Blaine377,Hickle134,,,S,white,nonhispanic,M,Freetown  Massachusetts  US,450 Murphy Throughway Suite 64,Westfield,Massachusetts,Hampden County,01086,42.13793309859296,-72.81104644104924,902144.58,2643.7799999999997
6d3b2311-bf18-6ca6-3956-d2c76b671eaf,2000-04-03,,999-72-8256,S99917088,X13755962X,Ms.,Caroline183,Ryan260,,,,white,nonhispanic,F,Southwick  Massachusetts  US,962 West Vista,Milford,Massachusetts,Worcester County,,42.17348773529857,-71.51105488098784,569134.86,3580.52
21e08ea7-23a4-4180-c267-0d7f785ac4e2,1998-10-04,,999-67-6363,S99910401,X47023903X,Mr.,Dylan44,Collier206,,,,white,nonhispanic,M,Littleton Common  Massachusetts  US,832 Abshire Junction Unit 15,Ware,Massachusetts,Hampshire County,,42.31334552729436,-72.24332238717811,611477.96,4927.61
c2356195-7c13-b205-f725-2215b64b2cdd,1975-07-28,,999-87-9822,S99927988,X78571912X,Mr.,Federico589,Guardado953,,,M,black,nonhispanic,M,Buenos Aires  Ciudad de Buenos Aires  AR,512 Ryan Haven,Fall River,Massachusetts,Bristol County,02790,41.671711155134595,-71.19438792586084,38456.91,0.0
fa594dd3-b33b-5ccb-20dd-f34c8b62c11a,1962-09-26,2020-03-09,999-95-7081,S99946716,X27518986X,Mrs.,Kathie378,Farrell962,,Marvin195,M,asian,nonhispanic,F,Chelmsford  Massachusetts  US,148 Durgan Extension Suite 33,Revere,Massachusetts,Suffolk County,,42.42999869497553,-70.98554940276077,1271119.46,8309.88
98b702d3-1922-4773-1939-bb559f260f9b,1960-08-06,,999-67-9277,S99914434,X25117413X,Mrs.,Penelope500,Lebsack687,,Fay398,M,white,nonhispanic,F,Chelsea  Massachusetts  US,853 Gutkowski Knoll Suite 78,Attleboro,Massachusetts,Bristol County,02861,41.93922381452586,-71.29910572358801,199991.58,17108.879999999997
5ff5042e-c50a-9874-3520-4ec5884e4f4b,2015-08-15,,999-26-9612,,,,Norris589,MacGyver246,,,,white,nonhispanic,M,Amherst  Massachusetts  US,258 Ortiz Corner Suite 49,Dedham,Massachusetts,Norfolk County,02026,42.221146589503405,-71.19173420558108,172811.24,2207.37
2331d33b-8edd-baf1-30d3-acde2ba8caed,1969-01-15,,999-81-2242,S99951183,X9309444X,Mr.,Broderick767,Vandervort697,,,M,white,nonhispanic,M,Rockland  Massachusetts  US,523 Erdman Meadow,Acushnet,Massachusetts,Bristol County,,41.69793905329543,-70.89921218505812,1194560.07,96414.04999999999
c837f15b-cfe7-40e9-5fe1-7f376ffa3408,1980-06-29,,999-93-6652,S99913662,X31075311X,Mr.,Aurelio227,Rowe323,,,M,white,nonhispanic,M,Warsaw  Masovian  PL,974 Langosh Passage Unit 3,Lynn,Massachusetts,Essex County,01902,42.567835600881374,-71.04834655023497,1019546.57,3375.93
6867c549-c73b-8a40-6915-3cae27f6318c,1964-09-30,,999-91-6909,S99936146,X73755807X,Mr.,Markus389,Wilkinson796,,,M,white,nonhispanic,M,Franklin  Massachusetts  US,443 Macejkovic Trace,Saugus,Massachusetts,Essex County,01906,42.47958809474843,-71.03780973579212,1188066.6199999999,3467.16
b32050e6-d9ca-3646-3ba4-4a9261660efe,1962-09-26,,999-10-3445,S99988396,X72921393X,Ms.,Alvina833,Weber641,,,S,asian,nonhispanic,F,Cambridge  Massachusetts  US,811 Fay Trace,Revere,Massachusetts,Suffolk County,02151,42.39560581967174,-70.96367389170521,1302516.33,5780.219999999999
